"country_name","country_code","year","sdg_overall","spi_comp","sci_overall","di_score","regime_type_2","regime_type_4","regch_event","aut_ep","dem_ep","elect_dem","lib_dem","part_dem","delib_dem","egal_dem","academ_free","income_level","income_level_lab","gdp_pc","log_gdppc","gini","population","p1_use","p2_services","p3_products","p4_sources","p5_infra","goal1","goal2","goal3","goal4","goal5","goal6","goal7","goal8","goal9","goal10","goal11","goal12","goal13","goal14","goal15","goal16","goal17"
"Afghanistan","AFG",2014,40.4799064935065,NA,54.44444444,2.77,0,1,0,0,0,0.381,0.228,0.159,0.333,0.236,0.552,"L","Low Income Countries",625.0549418,6.43783955275282,NA,33370804,30,NA,49.3125,NA,NA,31.503,38.9822857142857,31.461,1.633,18.6135,34.6314,31.52375,44.5222857142857,7.39271428571428,NA,34.49075,94.5618571428572,98.603,NA,57.2632,47.3884545454546,34.6284
"Afghanistan","AFG",2015,41.5124087301587,NA,51.1111,2.77,0,1,0,0,0,0.375,0.225,0.161,0.339,0.231,0.542,"L","Low Income Countries",565.5697304,6.3378335954699,NA,34413603,50,NA,53.56875,25.4416666666667,NA,30.885,39.1714285714286,33.5193571428572,17.4635,19.13175,36.6188,26.58375,44.9268571428572,7.94171428571429,NA,34.63025,94.8438571428571,98.6766666666667,NA,57.2632,46.833,34.197
"Afghanistan","AFG",2016,44.3111464935065,39.39625,51.1111,2.55,0,1,0,1,0,0.352,0.208,0.151,0.298,0.215,0.549,"L","Low Income Countries",522.0822156,6.25782507663006,NA,35383028,70,6.73333333333333,54.80625,25.4416666666667,40,30.5965,37.9625714285714,34.5322142857143,38.513,19.68175,39.9494,34.974,44.3165714285714,9.603,NA,34.15325,95.2942857142857,98.801,NA,60.7642,47.8064545454545,37.719
"Afghanistan","AFG",2017,45.0252526984127,44.75125,51.1111,2.55,0,1,0,1,0,0.357,0.209,0.145,0.262,0.211,0.549,"L","Low Income Countries",525.4697709,6.26429266420951,NA,36296111,70,24.0333333333333,70.43125,19.2916666666667,40,30.4905,36.4868571428571,35.3785714285714,39.8375,20.26575,41.3612,35.21225,45.7212857142857,10.3438571428571,NA,34.355,94.9682857142857,98.8573333333333,NA,65.2614,47.666,39.173
"Afghanistan","AFG",2018,45.5087805916306,52.0183333333333,50,2.97,0,1,0,1,0,0.354,0.199,0.168,0.3,0.206,0.549,"L","Low Income Countries",491.3372214,6.19713069734701,NA,37171922,70,59.9,68.75,21.4416666666667,40,29.9595,40.6278571428571,36.9478571428571,41.0835,21.1835,42.2046,33.934,46.5628571428571,11.1022857142857,NA,33.17775,95.0475714285714,98.6106666666667,NA,65.2614,45.9373636363636,40.991
"Afghanistan","AFG",2019,46.171753968254,51.9295833333333,50,2.85,0,1,0,1,0,0.356,0.184,0.137,0.3,0.204,0.549,"L","Low Income Countries",496.6025043,6.20778991595301,NA,38041757,70,59.9,68.30625,21.4416666666667,40,30.3085,39.651,36.4287857142857,42.9035,23.89,44.7332,35.741,46.4605714285714,11.2837142857143,NA,35.3,95.0735714285714,98.5456666666667,NA,65.2212,46.135,40.9006
"Afghanistan","AFG",2020,47.5132427561327,55.56,57.7778,2.85,0,1,0,1,0,0.361,0.191,0.142,0.291,0.202,0.549,"L","Low Income Countries",510.7870634,6.23595279768262,NA,38928341,80,59.4333333333333,72.15,21.2166666666667,45,28.626,38.3937142857143,37.2816428571429,42.9035,26.453,48.9904,35.94125,46.8605714285714,11.2271428571429,NA,35.78,95.3185714285714,98.8546666666667,NA,77.5108,45.4991818181818,43.0582
"Afghanistan","AFG",2021,46.2430441702742,59.1775,NA,0.32,0,1,0,1,0,0.157,0.034,0.043,0.042,0.074,0.293,"L","Low Income Countries",356.4962141,5.87632362016262,NA,39835428,80,59.4333333333333,78.6375,22.8166666666667,55,19.606,37.7247142857143,34.9837857142857,35.23,28.87875,49.8324,36.59,45.1402857142857,11.1971428571429,NA,34.3705,95.4607142857143,98.8963333333333,NA,77.5108,44.7376363636364,43.4866
"Afghanistan","AFG",2022,45.4595802886003,59.3283333333333,NA,0.32,0,0,0,1,0,0.079,0.028,0.015,0.036,0.031,0.107,"L","Low Income Countries",357.2611528,5.87846703479715,NA,41128771,80,60,74.15,27.4916666666667,55,16.794,37.5927142857143,35.8687142857143,35.23,17.53875,51.0218,36.59,42.8585714285714,16.6058571428571,NA,34.50975,95.5035714285714,98.9146666666667,NA,77.4748,41.9039090909091,43.4866
"Afghanistan","AFG",2023,48.236203692386,57.0895833333333,NA,0.26,0,0,0,1,0,0.075,0.03,0.012,0.029,0.033,0.087,"L","Low Income Countries",415.7074171,6.02998168853387,NA,NA,66.6,60,76.35625,27.4916666666667,55,5.1265,37.5927142857143,36.3981428571429,35.23,17.53875,51.1754,36.59,41.597,16.1234285714286,NA,34.50975,95.5407142857143,98.9146666666667,NA,77.4748,41.4229090909091,43.4866
"Angola","AGO",2004,47.0961107333843,NA,41.11111111,NA,0,0,0,0,0,0.176,0.092,0.057,0.09,0.07,0.395,"LM","Lower-Middle Income Countries",1266.210864,7.14378414807638,NA,18758138,20,NA,NA,NA,NA,46.247,46.44825,23.3435,41.6275,35.6755,46.2486,15.56175,58.9875714285714,12.5041428571429,15.493,48.60925,94.021,92.6106666666667,67.2613333333333,62.5716,37.7038181818182,55.7194
"Angola","AGO",2005,46.9905820919277,NA,45.55555556,NA,0,0,0,0,0,0.178,0.094,0.057,0.09,0.07,0.395,"LM","Lower-Middle Income Countries",1916.468422,7.55823940777383,NA,19433604,20,NA,59.50625,NA,NA,47.018,46.994375,23.5871428571429,41.6275,35.918,46.497,16.6135,58.9711428571429,12.5161428571429,15.493,48.17675,93.6538571428571,92.3843333333333,66.5203333333333,62.5716,37.7038181818182,52.5934
"Angola","AGO",2006,48.1340394448688,NA,45.55555556,2.41,0,0,0,0,0,0.178,0.094,0.057,0.09,0.07,0.395,"LM","Lower-Middle Income Countries",2617.05196,7.86980375712861,NA,20149905,20,NA,59.74375,NA,NA,53.703,46.3425,24.1142857142857,41.6275,36.3585,47.053,17.54575,59.0715714285714,12.5161428571429,15.493,48.73575,93.6562857142857,92.464,65.9171666666667,62.5716,37.7038181818182,63.4048
"Angola","AGO",2007,48.4699239686784,NA,42.22222222,NA,0,0,0,0,0,0.178,0.094,0.056,0.09,0.07,0.393,"LM","Lower-Middle Income Countries",3141.04598,8.05231113808161,NA,20905360,20,NA,62.75,NA,NA,53.6485,46.318125,26.9145714285714,41.6275,36.8035,47.5762,20.683,58.9404285714286,12.5161428571429,15.493,47.96225,93.2655714285714,91.8706666666667,66.3658333333333,62.5216,37.7038181818182,63.778
"Angola","AGO",2008,50.2050477782022,NA,42.22222222,3.35,0,0,0,0,1,0.193,0.099,0.059,0.093,0.073,0.396,"LM","Lower-Middle Income Countries",4103.0669,8.31948999745184,0.42715514,21695636,20,NA,65.2625,NA,NA,57.64,46.495625,26.3577857142857,41.6275,37.2505,47.1564,24.6605,58.6611428571429,12.5161428571429,39.4355,46.32225,92.3917142857143,90.314,68.0933333333333,62.5216,37.7038181818182,64.338
"Angola","AGO",2009,50.3658663356252,NA,45.55555556,NA,0,0,0,0,1,0.223,0.106,0.065,0.096,0.081,0.396,"LM","Lower-Middle Income Countries",3136.64547,8.05090918618391,NA,22514275,20,NA,63.95,NA,NA,53.653,50.4155,27.1258571428571,41.13325,49.122,47.8972,25.10825,58.4965714285714,12.5307142857143,39.4355,47.4075,92.249,89.66,67.7891666666667,62.5216,37.7038181818182,53.9708
"Angola","AGO",2010,51.1846956773619,NA,45.55555556,3.32,0,1,0,0,1,0.225,0.106,0.067,0.096,0.081,0.397,"LM","Lower-Middle Income Countries",3597.342932,8.18795077748872,NA,23356247,40,NA,64.375,NA,NA,53.9695,53.385375,30.6129285714286,41.47375,50.24075,48.5072,25.7965,58.6371428571429,8.95442857142857,39.4355,44.652,92.928,90.742,68.6853333333333,62.5216,37.7038181818182,61.894
"Angola","AGO",2011,51.850939763178,NA,47.77777778,3.32,0,1,0,0,1,0.311,0.132,0.088,0.121,0.105,0.397,"UM","Upper-Middle Income Countries",4615.910598,8.43726444014942,NA,24220660,40,NA,69.23125,NA,NA,53.1085,55.8695,31.5764285714286,42.37875,50.04125,48.8984,26.18975,58.3668571428571,9.273,39.4355,46.233,92.5322857142857,90.421,67.3545,63.3874,41.3564545454545,65.0434
"Angola","AGO",2012,52.1206834733894,NA,50,3.35,0,1,0,0,0,0.308,0.131,0.087,0.12,0.104,0.402,"UM","Upper-Middle Income Countries",5086.027401,8.53425233350196,NA,25107925,40,NA,68.15,NA,NA,51.9175,53.81475,32.1750714285714,42.37875,50.31375,49.7524,30.17,58.5001428571429,15.6,39.4355,45.15025,92.5675714285714,90.17,67.3623333333333,63.3874,41.24,62.1162
"Angola","AGO",2013,52.3070045581869,NA,47.77777778,3.35,0,1,0,0,0,0.309,0.134,0.074,0.124,0.11,0.402,"UM","Upper-Middle Income Countries",5057.747878,8.52867657980329,NA,26015786,40,NA,65.15,NA,NA,50.384,56.45975,32.0551428571428,42.37875,48.68825,50.1926,31.673,58.502,16.8562857142857,39.4355,45.30625,92.4081428571428,90.4476666666666,66.6766666666667,63.3874,41.3602727272727,63.0074
"Angola","AGO",2014,51.8765730328495,NA,48.88888889,3.35,0,1,0,0,0,0.309,0.134,0.074,0.124,0.11,0.402,"UM","Upper-Middle Income Countries",5005.999741,8.5183924202538,NA,26941773,40,NA,66.4125,NA,NA,50.1575,54.5375,32.5730714285714,42.37875,50.54475,50.785,32.5355,56.9531428571429,16.1347142857143,39.4355,45.06,92.1812857142857,90.7783333333334,65.6681666666667,63.3874,40.7577272727273,58.0334
"Angola","AGO",2015,51.9608625859435,NA,47.77776667,3.35,0,1,0,0,0,0.309,0.134,0.074,0.124,0.11,0.402,"UM","Upper-Middle Income Countries",3213.902611,8.07524124434489,NA,27884380,60,NA,67.33125,38.4916666666667,NA,52.724,55.299875,32.7299285714286,42.37875,49.32625,51.3914,35.1155,57.0595714285714,16.3441428571429,39.4355,44.84425,92.5207142857143,91.0206666666667,69.5753333333333,63.3874,40.1131818181818,50.0682
"Angola","AGO",2016,52.0509793926662,47.3954166666667,42.22216667,3.4,0,1,0,0,0,0.309,0.134,0.075,0.127,0.11,0.402,"LM","Lower-Middle Income Countries",1807.952941,7.49995051240542,NA,28842482,80,7.66666666666667,70.44375,38.8666666666667,40,48.6075,55.372875,32.6720714285714,45.97875,49.51075,52.759,37.46375,57.2284285714286,16.6517142857143,39.4355,43.6685,93.2704285714286,92.371,68.51,63.3374,40.4981818181818,47.5308
"Angola","AGO",2017,52.0515944932518,48.6895833333333,45.5555,3.62,0,1,0,0,0,0.323,0.15,0.078,0.132,0.123,0.413,"LM","Lower-Middle Income Countries",2437.259712,7.7986296183204,NA,29816769,70,24.4,70.88125,38.1666666666667,40,42.324,55.007125,33.2245714285714,45.97875,50.41425,52.8724,39.25925,57.1578571428571,17.1605714285714,39.4355,44.93975,93.0878571428571,92.4936666666667,69.1846666666667,63.3374,40.5180909090909,48.4814
"Angola","AGO",2018,50.6104285268653,54.5720833333333,42.22223333,3.62,0,1,0,0,0,0.372,0.177,0.103,0.181,0.147,0.43,"LM","Lower-Middle Income Countries",2538.591391,7.83936463570906,0.51263994,30809787,70,57.3,69.99375,35.5666666666667,40,37.84,55.056125,34.7968571428571,45.97875,46.65825,53.3342,42.556,57.2351428571429,16.3961428571429,16.479,43.11375,92.7071428571429,92.9663333333333,67.3175,63.3374,40.9100909090909,53.6946
"Angola","AGO",2019,50.7814629742806,57.9525,48.8889,3.72,0,1,0,0,0,0.366,0.184,0.102,0.202,0.155,0.431,"LM","Lower-Middle Income Countries",2189.855714,7.69159093662183,NA,31825299,80,57.3,68.5625,43.9,40,36.123,54.699,35.2605714285714,45.97875,46.59225,53.5642,44.75425,55.9034285714286,17.1754285714286,16.479,42.43225,93.3248571428571,93.3526666666667,67.566,65.5366,40.9908181818182,53.5518
"Angola","AGO",2020,51.0719539979628,59.17,45.55556667,3.66,0,1,0,0,0,0.354,0.182,0.1,0.185,0.145,0.415,"LM","Lower-Middle Income Countries",1449.922867,7.27926563882729,NA,32866268,80,62.7,69.9,48.25,35,30.0425,53.92975,34.968,45.97875,46.74075,54.7762,46.96075,57.4022857142857,17.6918571428571,16.479,43.26325,94.5312857142857,94.0303333333333,67.4188333333333,65.5366,42.3942727272727,56.0788
"Angola","AGO",2021,51.2970266042781,60.45625,NA,3.37,0,1,0,0,0,0.343,0.169,0.09,0.166,0.141,0.438,"LM","Lower-Middle Income Countries",1925.874661,7.56313551287804,NA,33933611,80,62.7,71.33125,48.25,40,31.075,53.337875,37.4133571428571,45.97875,46.862,54.9106,47.2085,58.0114285714286,18.0627142857143,16.479,43.604,94.418,94.4556666666667,67.2788333333333,65.5366,42.8217272727273,54.5954
"Angola","AGO",2022,51.5785559842119,59.6470833333333,NA,3.96,0,1,0,0,0,0.342,0.175,0.107,0.164,0.14,0.445,"LM","Lower-Middle Income Countries",2929.694455,7.98265341500345,NA,35588987,80,60.7666666666667,69.74375,47.725,40,33.081,53.25925,37.5634285714286,48.65675,46.15725,55.0122,47.58975,58.729,19.0335714285714,16.479,42.36475,94.4015714285714,94.5506666666667,67.2975,66.5306,41.8403636363636,54.2888
"Angola","AGO",2023,51.9293508530685,62.2758333333333,NA,4.18,0,1,0,0,0,0.349,0.173,0.11,0.179,0.149,0.445,"LM","Lower-Middle Income Countries",2308.159767,7.74420584836909,NA,NA,80,60.7666666666667,72.8875,47.725,50,32.6725,53.25925,37.5634285714286,48.65675,50.8355,55.0684,47.58975,58.9685714285714,21.1814285714286,16.479,42.36475,94.4658571428572,94.5506666666667,67.3791666666667,66.5306,40.9445454545455,54.2888
"Albania","ALB",2004,67.4227593582888,NA,76.66666667,NA,0,1,0,0,1,0.49,0.405,0.32,0.382,0.354,0.839,"LM","Lower-Middle Income Countries",2373.581292,7.77215518724687,NA,3026939,20,NA,NA,NA,NA,92.8995,43.0804285714286,75.1137857142857,88.749,37.85825,71.9222,74.45075,61.1675714285714,19.5967142857143,84.397,84.131,80.448,90.542,37.5984,71.0646,70.4039090909091,62.7638
"Albania","ALB",2005,67.80736469315,NA,77.77777778,NA,1,2,1,0,1,0.52,0.427,0.341,0.417,0.371,0.839,"LM","Lower-Middle Income Countries",2673.787816,7.89125140372811,0.30595654,3011487,40,NA,65.88125,NA,NA,93.7795,42.8851428571429,75.4516428571429,88.749,38.5805,72.0556,75.48025,61.383,20.1378571428571,88.103,84.1236666666667,80.9592857142857,89.6455,37.4476,71.6068,69.6744545454545,62.6624
"Albania","ALB",2006,67.7251082251082,NA,81.11111111,5.91,1,2,0,0,1,0.551,0.447,0.358,0.431,0.393,0.839,"LM","Lower-Middle Income Countries",2972.743621,7.99724058349081,NA,2992547,40,NA,64.8375,NA,NA,94.391,43.0097142857143,75.2264285714286,88.749,39.328,72.2664,73.7675,61.3685714285714,20.7064285714286,88.103,83.8443333333333,80.69,87.8725,37.443,71.8972,70.1893636363636,62.4744
"Albania","ALB",2007,68.1346895721925,NA,80,NA,1,2,0,0,0,0.556,0.453,0.36,0.413,0.393,0.839,"LM","Lower-Middle Income Countries",3595.038295,8.18730992239326,NA,2970017,40,NA,71.41875,NA,NA,95.7215,43.6912857142857,75.9754285714286,91.1075,39.74375,72.5424,72.113,60.983,21.5467142857143,88.103,83.589,80.6525714285714,89.1695,38.5716,73.8118,68.2332727272727,62.7344
"Albania","ALB",2008,68.9487706518971,NA,76.66666667,5.91,1,2,0,0,0,0.552,0.451,0.352,0.412,0.391,0.839,"LM","Lower-Middle Income Countries",4370.539716,8.38264178526904,0.2998467,2947314,40,NA,71.85,NA,NA,96.5285,45.5954285714286,76.5536428571429,91.0205,40.18875,72.5594,75.786,62.5368571428571,23.1975714285714,89.7915,84.9166666666667,80.7678571428571,88.9965,38.5738,74.4612,68.2097272727273,62.4452
"Albania","ALB",2009,69.3746264833206,NA,77.77777778,NA,1,2,0,0,0,0.553,0.452,0.351,0.413,0.391,0.839,"UM","Upper-Middle Income Countries",4114.134033,8.32218364940995,NA,2927519,40,NA,73.05,NA,NA,96.3645,45.7507142857143,78.2590714285714,90.25975,39.6355,73.3508,78.26925,62.3224285714286,25.8612857142857,89.7915,84.9503333333333,81.0955714285714,88.993,38.577,74.4612,68.9015454545455,62.5252
"Albania","ALB",2010,70.7791634199134,NA,70,5.86,1,2,0,0,0,0.551,0.448,0.35,0.405,0.397,0.839,"UM","Upper-Middle Income Countries",4094.349686,8.31736317683842,NA,2913021,60,NA,70.0125,NA,NA,96.2805,47.4404285714286,79.2407142857143,92.398,45.4165,73.2054,79.84575,62.0775714285714,25.5648571428571,89.7915,86.0753333333333,81.0087142857143,89.074,44.2478,81.287,67.8679090909091,62.4238
"Albania","ALB",2011,70.8601411637382,NA,70,5.81,1,2,0,0,0,0.551,0.449,0.349,0.414,0.397,0.839,"LM","Lower-Middle Income Countries",4437.141161,8.39776556538715,NA,2905195,50,NA,72.35,NA,NA,96.164,47.4815714285714,80.3780714285714,94.19825,47.22275,73.6078,77.18125,62.3192857142857,27.2594285714286,89.7915,84.2916666666667,80.3155714285714,88.696,44.2352,81.9188,67.7754545454545,61.7858
"Albania","ALB",2012,72.0885883498854,NA,73.33333333,5.67,1,2,0,0,0,0.547,0.449,0.346,0.413,0.396,0.839,"UM","Upper-Middle Income Countries",4247.631343,8.35411677549295,0.28960484,2900401,60,NA,70.53125,NA,NA,95.8255,47.8817142857143,81.4481428571429,96.589,47.70475,74.534,80.8145,62.5768571428571,31.5414285714286,93.6375,86.202,80.838,89.8655,44.2234,82.56,67.8719090909091,61.3918
"Albania","ALB",2013,72.0359104660046,NA,68.88888889,5.67,1,2,0,0,0,0.524,0.436,0.32,0.278,0.384,0.839,"UM","Upper-Middle Income Countries",4413.063383,8.39232437195816,NA,2895092,60,NA,70.86875,NA,NA,94.1285,47.8681428571429,80.2277857142857,96.42875,46.38275,74.6756,83.0005,59.5682857142857,33.8024285714286,93.6375,86.318,81.1355714285714,90.0375,46.546,82.9696,66.5223636363637,61.3612
"Albania","ALB",2014,70.5322948433919,NA,75.55555556,5.67,1,2,0,0,0,0.527,0.442,0.323,0.292,0.387,0.855,"UM","Upper-Middle Income Countries",4578.633208,8.4291558063694,0.34598896,2889104,50,NA,67.5375,NA,NA,91.7575,47.2092857142857,80.8302857142857,96.461,47.81475,75.2512,80.19,60.1555714285714,34.718,75.0625,87.604,80.4994285714286,89.1,44.5686,82.9696,62.4320909090909,62.4252
"Albania","ALB",2015,71.5391335752483,NA,72.22223333,5.91,1,2,0,0,0,0.527,0.442,0.322,0.3,0.384,0.855,"UM","Upper-Middle Income Countries",3952.803574,8.28218037170033,0.32753733,2880703,80,NA,63.1,65.7916666666667,NA,96.5275,46.8302857142857,80.8650714285714,94.54425,49.22475,75.6502,82.57925,58.8264285714286,36.4638571428571,81.504,86.523,80.8137142857143,90.39,43.194,82.9696,66.2373636363636,63.022
"Albania","ALB",2016,71.7635598166539,64.905,82.22223333,5.91,1,2,0,0,0,0.529,0.443,0.323,0.297,0.386,0.855,"UM","Upper-Middle Income Countries",4124.05539,8.32459227618148,0.33736297,2876101,100,18.1333333333333,63.1,63.2916666666667,80,96.3435,45.9357142857143,81.0192142857143,96.042,50.09775,75.8362,84.23425,59.7862857142857,35.648,78.4865,88.102,80.9758571428572,90.2295,44.3992,82.9718,66.2315454545455,63.6412
"Albania","ALB",2017,72.6621601222307,68.6583333333333,88.8889,5.98,1,2,0,0,0,0.54,0.441,0.327,0.279,0.387,0.855,"UM","Upper-Middle Income Countries",4531.032207,8.41870505278577,0.33055663,2873457,100,35.9,67.375,60.0166666666667,80,96.5385,57.078,81.9482142857143,94.91725,50.35475,75.8396,80.957,61.4767142857143,37.6772857142857,81.0185,87.516,80.7155714285714,89.7205,45.1454,82.9718,66.3836363636364,64.998
"Albania","ALB",2018,74.1084061115355,78.5966666666667,82.22223333,5.98,1,2,0,0,0,0.527,0.432,0.319,0.271,0.385,0.855,"UM","Upper-Middle Income Countries",5365.489347,8.58774286190253,0.30148283,2866376,100,69.7666666666667,73.775,64.4416666666667,85,97.3855,57.3942857142857,82.7133571428571,96.80275,53.45475,75.73,84.256,62.5514285714286,39.4361428571428,90.5255,87.939,80.3485714285714,89.857,45.0916,83.1502,66.2078181818182,66.999
"Albania","ALB",2019,74.475860478737,76.0429166666667,78.8889,5.89,1,2,0,0,0,0.517,0.432,0.314,0.265,0.375,0.85,"UM","Upper-Middle Income Countries",5460.428237,8.60528249734833,0.30115768,2854191,100,69.7666666666667,72.70625,62.7416666666667,75,98.336,57.963,83.159,94.9385,54.745,75.8542,84.2145,63.1221428571429,39.9798571428571,90.1505,87.8493333333333,80.1002857142857,90.012,49.3148,82.9116,66.1569090909091,67.282
"Albania","ALB",2020,74.8734252482811,81.3175,87.7778,6.08,1,2,0,0,0,0.536,0.447,0.332,0.28,0.4,0.819,"UM","Upper-Middle Income Countries",5370.778623,8.58872817196422,0.2941963,2837849,100,68.6333333333333,78.2625,64.6916666666667,95,98.22,58.4661428571429,82.7755714285714,93.91725,54.746,75.8088,86.5825,62.1738571428571,42.0275714285714,92.449,89.222,79.806,90.7515,49.6678,82.9116,65.5636363636364,67.759
"Albania","ALB",2021,74.8986948943213,85.7804166666667,NA,6.11,1,2,0,0,0,0.53,0.439,0.33,0.342,0.401,0.819,"UM","Upper-Middle Income Countries",6413.283286,8.76612663188289,NA,2811666,100,68.6333333333333,87.24375,73.025,100,98.3675,58.0791428571429,82.2703571428572,91.7,55.17625,75.503,88.524,63.1367142857143,44.304,92.449,89.1393333333333,79.4181428571429,89.6305,49.7238,82.9116,64.5592727272727,68.3852
"Albania","ALB",2022,74.8852476572447,84.42625,NA,6.41,1,2,0,0,0,0.523,0.433,0.323,0.3,0.392,0.819,"UM","Upper-Middle Income Countries",6846.426143,8.83148206415842,NA,2775634,100,69.7666666666667,80.05625,72.3083333333333,100,98.5185,57.9004285714286,82.1022142857143,90.5895,58.1165,75.4516,87.84175,63.4954285714286,45.745,92.449,88.8916666666667,79.3142857142857,89.5655,49.7294,82.2742,62.6846363636364,68.3796
"Albania","ALB",2023,75.0285013623631,85.0770833333333,NA,6.28,1,2,0,0,0,0.51,0.402,0.316,0.278,0.383,0.678,"UM","Upper-Middle Income Countries",8575.171134,9.05662622915278,NA,NA,100,69.7666666666667,84.14375,76.475,95,98.632,57.9004285714286,82.4892857142857,90.5895,58.132,75.3298,87.84175,63.9442857142857,48.4044285714286,92.449,88.8916666666667,79.1077142857143,89.5655,49.186,82.2742,62.3673636363636,68.3796
"United Arab Emirates","ARE",2004,59.6054126319759,NA,NA,NA,0,0,0,0,0,0.02,0.068,0.014,0.083,0.111,0.217,"H","High Income Countries",33376.71523,10.4156137870412,NA,4068577,20,NA,NA,NA,NA,99.8135,65.709125,76.0909230769231,90.838,38.316,57.848,66.10175,56.1582857142857,43.7588571428572,84.3325,70.1605,39.6098571428571,16.3603333333333,66.4428333333333,32.66325,71.1297,37.9586
